56,1077472,0.01,0.01,-0.00,0.18,-2.95,9.31,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99713.58,-1.68,21.76,0.00,557266880.00,-48113584.00,239994.00,26.00,130.00,1312007.00,2
57,1077502,0.01,0.00,-0.01,0.22,-2.76,9.36,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99713.58,-1.68,21.76,0.00,557266880.00,-48113584.00,239994.00,26.00,130.00,1312007.00,2
58,1077533,-0.01,-0.00,-0.01,0.30,-3.06,9.32,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99713.25,-1.68,21.76,0.00,557266880.00,-48113584.00,239994.00,26.00,130.00,1312007.00,2
59,1077576,-0.00,-0.00,0.05,0.33,-2.85,9.38,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99713.25,-1.65,21.76,0.93,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
60,1077612,-0.01,0.00,-0.04,0.22,-2.97,9.35,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99713.34,-1.65,21.76,-0.17,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
61,1077843,0.00,0.00,-0.01,0.29,-2.92,9.32,-2048.00,598.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.30,-1.48,21.76,0.74,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
62,1077889,0.00,0.00,0.03,0.39,-2.77,9.31,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.30,-1.48,21.76,0.00,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
63,1077923,-0.01,0.01,-0.09,0.16,-2.77,9.35,-2048.00,598.37,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.73,-1.52,21.77,-1.08,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
64,1077954,-0.02,0.01,-0.02,-0.03,-3.30,9.32,-2048.00,598.37,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.56,-1.50,21.77,0.43,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
65,1077985,-0.01,-0.01,0.07,0.14,-3.29,9.36,-2048.00,598.37,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.73,-1.52,21.77,-0.43,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
66,1078018,0.00,-0.02,-0.03,0.48,-2.85,9.37,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99712.30,-1.52,21.77,0.00,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
67,1078047,-0.01,0.01,-0.02,0.26,-3.15,9.36,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99712.30,-1.57,21.77,-1.58,557266880.00,-48113584.00,239997.00,26.00,160.00,1314748.00,2
68,1078089,-0.00,-0.00,-0.01,0.16,-3.23,9.35,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99712.30,-1.57,21.77,0.00,557266944.00,-48113592.00,239960.00,27.00,124.00,1316862.00,2
69,1078125,0.01,-0.01,0.04,0.64,-2.94,9.38,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99712.14,-1.55,21.77,0.32,557266944.00,-48113592.00,239960.00,27.00,124.00,1316862.00,2
70,1078352,-0.01,-0.00,0.00,0.13,-2.89,9.33,-2048.00,598.37,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99710.03,-1.34,21.77,0.92,557266944.00,-48113592.00,239960.00,27.00,124.00,1316862.00,2
71,1078386,-0.01,-0.01,-0.00,-0.22,-2.96,9.28,-2048.00,599.50,2047.88,-0.16,-0.01,-0.00,0.99,21.00,99710.03,-1.38,21.77,-1.13,557266944.00,-48113592.00,239960.00,27.00,124.00,1316862.00,2
72,1078417,-0.01,-0.01,-0.02,0.11,-3.01,9.36,-2048.00,598.37,2047.88,-0.16,-0.01,-0.00,0.99,21.00,99709.55,-1.34,21.77,1.29,557266944.00,-48113592.00,239960.00,27.00,124.00,1316862.00,2
73,1078448,-0.00,-0.02,-0.03,0.38,-3.19,9.30,-2048.00,598.37,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.06,-1.29,21.77,1.31,557266944.00,-48113592.00,239960.00,27.00,124.00,1316862.00,2
74,1078492,-0.00,-0.01,0.03,0.43,-3.22,9.31,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.97,-1.29,21.78,0.26,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
75,1078523,0.00,-0.01,-0.03,0.58,-3.00,9.38,-2048.00,598.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.64,-1.26,21.78,0.65,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
76,1078553,-0.00,-0.01,-0.01,0.66,-2.93,9.36,-2048.00,598.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.31,-1.23,21.78,0.85,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
77,1078587,-0.02,0.01,0.05,0.53,-3.06,9.30,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.58,-1.25,21.78,-0.70,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
78,1078618,-0.00,0.02,-0.05,0.06,-3.07,9.34,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.58,-1.25,21.78,0.00,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
79,1078650,-0.00,0.02,-0.05,-0.32,-3.12,9.28,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.25,-1.25,21.78,0.00,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
80,1078881,-0.01,-0.03,0.02,0.33,-3.19,9.38,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99707.59,-1.17,21.78,0.35,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
81,1078912,-0.02,-0.03,0.07,0.42,-3.28,9.31,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99707.59,-1.17,21.78,0.00,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
82,1078943,0.01,-0.03,-0.08,0.57,-3.15,9.41,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99707.59,-1.17,21.78,0.00,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
83,1078972,-0.01,0.01,0.05,0.37,-3.23,9.40,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99707.59,-1.17,21.78,0.00,557266944.00,-48113596.00,239886.00,26.00,148.00,1319397.00,2
84,1079016,0.00,0.01,0.02,0.24,-3.05,9.27,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99707.59,-1.17,21.78,0.00,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
85,1079052,0.01,-0.01,0.03,0.39,-2.56,9.39,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.02,-1.21,21.78,-0.77,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
86,1079099,-0.02,0.01,0.01,-0.02,-3.53,9.39,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.73,-1.27,21.79,-1.25,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
87,1079131,0.02,-0.02,0.07,0.38,-2.53,9.24,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.73,-1.27,21.79,0.00,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
88,1079164,-0.02,0.00,-0.06,0.32,-2.99,9.44,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99708.83,-1.27,21.79,-0.23,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
89,1079394,0.02,-0.01,-0.01,0.23,-3.31,9.31,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.80,-1.36,21.79,-0.36,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
90,1079425,0.03,-0.01,0.06,0.64,-2.72,9.35,-2048.00,599.88,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.80,-1.36,21.79,0.00,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
91,1079464,0.02,0.01,-0.04,0.48,-2.66,9.34,-2048.00,599.88,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.47,-1.33,21.79,0.73,557266944.00,-48113604.00,239957.00,25.00,109.00,1321256.00,2
92,1079508,0.00,0.00,0.02,0.36,-2.80,9.33,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.31,-1.32,21.79,0.40,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
93,1079542,-0.00,0.01,-0.04,0.12,-2.78,9.34,-2048.00,598.37,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.14,-1.30,21.79,0.32,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
94,1079574,-0.01,0.01,-0.01,0.08,-2.95,9.33,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.73,-1.35,21.80,-1.56,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
95,1079606,-0.01,0.00,-0.00,0.06,-3.05,9.27,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.56,-1.34,21.80,0.44,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
96,1079637,-0.01,-0.01,-0.00,0.22,-3.06,9.38,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.95,-1.37,21.80,-1.00,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
97,1079668,-0.01,-0.01,-0.03,0.31,-3.12,9.28,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.63,-1.34,21.80,0.93,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
98,1079898,-0.02,-0.01,-0.06,0.09,-2.81,9.34,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.41,-1.32,21.80,0.08,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
99,1079930,-0.03,-0.02,-0.01,0.24,-3.27,9.35,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.98,-1.37,21.80,-1.44,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
100,1079960,-0.02,-0.02,0.01,0.56,-3.09,9.38,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99709.98,-1.37,21.80,0.00,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
101,1079990,-0.01,-0.01,-0.03,0.34,-3.18,9.37,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99710.30,-1.40,21.80,-0.92,557266944.00,-48113608.00,239979.00,24.00,145.00,1323718.00,2
102,1080039,-0.01,-0.00,-0.04,0.42,-3.46,9.37,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99710.30,-1.40,21.80,0.00,557266944.00,-48113592.00,240158.00,25.00,124.00,2347791.00,2
103,1080070,-0.00,0.01,0.07,0.36,-3.33,9.40,-2048.00,599.88,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.34,-1.49,21.81,-1.87,557266944.00,-48113592.00,240158.00,25.00,124.00,2347791.00,2
104,1080102,0.02,0.00,-0.03,0.40,-3.29,9.33,-2048.00,599.88,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.51,-1.50,21.81,-0.41,557266944.00,-48113592.00,240158.00,25.00,124.00,2347791.00,2
105,1080133,0.02,0.01,-0.00,0.28,-3.00,9.36,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.51,-1.50,21.81,0.00,557266944.00,-48113592.00,240158.00,25.00,124.00,2347791.00,2
106,1080162,0.01,0.01,0.03,0.28,-2.94,9.34,-2048.00,599.50,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.34,-1.49,21.81,0.45,557266944.00,-48113592.00,240158.00,25.00,124.00,2347791.00,2
107,1080196,0.02,0.01,0.05,0.29,-2.96,9.30,-2048.00,598.75,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.18,-1.47,21.81,0.45,557266944.00,-48113592.00,240158.00,25.00,124.00,2347791.00,2
108,1080452,-0.02,0.01,-0.02,0.24,-3.30,9.41,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.66,-1.51,21.81,-0.16,557266944.00,-48113596.00,240323.00,25.00,215.00,2351034.00,2
109,1080485,-0.01,-0.00,-0.00,0.13,-4.01,9.41,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.66,-1.51,21.81,0.00,557266944.00,-48113596.00,240323.00,25.00,215.00,2351034.00,2
110,1080519,0.02,-0.00,-0.00,0.07,-3.81,9.37,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.50,-1.50,21.81,0.39,557266944.00,-48113596.00,240323.00,25.00,215.00,2351034.00,2
111,1080551,0.03,-0.01,0.04,0.10,-3.67,9.38,-2048.00,599.06,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.18,-1.47,21.81,0.86,557266944.00,-48113596.00,240323.00,25.00,215.00,2351034.00,2
112,1080582,0.05,-0.01,0.07,0.42,-3.26,9.31,-2048.00,599.88,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.18,-1.47,21.81,0.00,557266944.00,-48113596.00,240323.00,25.00,215.00,2351034.00,2
113,1080616,0.06,-0.01,0.05,0.49,-2.73,9.39,-2048.00,599.88,2047.88,-0.16,-0.02,-0.00,0.99,21.00,99711.02,-1.46,21.81,0.42,557266944.00,-48113596.00,240323.00,25.00,215.00,2351034.00,2
